quoted_date,project,estimate_stage,estimate_substage,estimate_component,resource,short_code,description,quantity,units,supplier,unit_cost,cost,markup,cost_with_markup,profit
8/8/2024,68 LUCK ST ELTHAM,base,foundation,retaining_wall,Foundation Materials,r,Retaining Wall Concrete,0,cu.m,Sleepers Direct,$250.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,sub_floor_frame,Foundation Materials,r,90 x 45 F17 KDHW Bearer 6m,26,Lengths,Rex Paine,$53.82 ,"$1,399.32 ",25.00%,"$1,749.15 ",$349.83 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,sub_floor_frame,Foundation Materials,r,90 x 45 F17 KDHW Joist 6m,67,Lengths,Rex Paine,$53.82 ,"$3,605.94 ",25.00%,"$4,507.43 ",$901.49 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,sub_floor_frame,Foundation Materials,r,Stumps (1m),43,Each,Rex Paine,$14.56 ,$626.08 ,25.00%,$782.60 ,$156.52 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,sub_floor_frame,Foundation Materials,r,Chipboard,42,Each,Rex Paine,$60.01 ,"$2,520.42 ",25.00%,"$3,150.53 ",$630.11 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,sub_floor_frame,Foundation Materials,r,Stump Concrete,6,cu.m,VICMIX,$250.00 ,"$1,550.62 ",25.00%,"$1,938.28 ",$387.66 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,sub_floor_frame,Labour,l,Labour,7,Days,Ryan Developments,"$1,200.00 ","$8,400.00 ",25.00%,"$10,500.00 ","$2,100.00 "
8/8/2024,68 LUCK ST ELTHAM,base,foundation,pad_footings,Quarry Product,q,Pad Concrete,2,cu.m,VICMIX,$250.00 ,$500.00 ,25.00%,$625.00 ,$125.00 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,pad_footings,Labour,l,Labour,1,Days,Ryan Developments,"$1,200.00 ","$1,200.00 ",25.00%,"$1,500.00 ",$300.00 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,suspended_slab_strip_footing,Quarry Product,q,Slab Concrete,13,cu.m,,$250.00 ,"$3,305.00 ",25.00%,"$4,131.25 ",$826.25 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,suspended_slab_strip_footing,Quarry Product,q,Slab Sand,2,cu.m,,$90.00 ,$168.75 ,25.00%,$210.94 ,$42.19 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,suspended_slab_strip_footing,Foundation Materials,r,SL92 Mesh,4,Sheets,,$182.10 ,$701.39 ,25.00%,$876.74 ,$175.35 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,suspended_slab_strip_footing,Foundation Materials,r,3-11L TM,21,Lengths,,$96.00 ,"$2,007.27 ",25.00%,"$2,509.09 ",$501.82 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,suspended_slab_strip_footing,Labour,l,Labour,2,Days,Ryan Developments,"$1,200.00 ","$2,400.00 ",25.00%,"$3,000.00 ",$600.00 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,suspended_slab_strip_footing,Sub-contract,s,Concrete Labour,2,Days,Ryan Developments,"$2,500.00 ","$5,000.00 ",25.00%,"$6,250.00 ","$1,250.00 "
8/8/2024,68 LUCK ST ELTHAM,base,foundation,suspended_slab_strip_footing,Sub-contract,s,Concrete Pump,2,Day,Tubeworks,"$1,300.00 ","$2,600.00 ",25.00%,"$3,250.00 ",$650.00 
8/8/2024,68 LUCK ST ELTHAM,base,foundation,suspended_slab_strip_footing,Foundation Materials,r,Termite Protection,1,item,,"$1,000.00 ","$1,000.00 ",25.00%,"$1,250.00 ",$250.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Frame Materials,t,Timber Frame Materials,1,item,Rex Paine,"$12,803.00 ","$12,803.00 ",25.00%,"$16,003.75 ","$3,200.75 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Frame Materials,t,Roof trusses ,1,item,Dahlsens,"$9,548.36 ","$9,548.36 ",25.00%,"$11,935.45 ","$2,387.09 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Frame Materials,t,Floor Trusses,1,item,Dahlsens,"$7,000.00 ","$7,000.00 ",25.00%,"$8,750.00 ","$1,750.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Frame Materials,t,Wall Frame,1,item,BB Truss,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Sub-contract,s,Internal Stairwell,1,item,Rob,"$7,500.00 ","$7,500.00 ",25.00%,"$9,375.00 ","$1,875.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Sub-contract,s,External stairs,0,item,Ryan Developments,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Frame Materials,t,"Timber or Glass Balustrade, Wire",0,item,Rob,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Frame Materials,t,Steel Structural,1,item,Carlos,"$2,500.00 ","$2,500.00 ",25.00%,"$3,125.00 ",$625.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Frame Materials,t,Timber Sundries,1,item,Rex Paine,"$5,000.00 ","$5,000.00 ",25.00%,"$6,250.00 ","$1,250.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Frame Materials,t,"Fix, other incidential",1,item,Rex Paine,"$5,000.00 ","$5,000.00 ",25.00%,"$6,250.00 ","$1,250.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Labour,l,Carpenter Labour Frame,1,Days,Ryan Developments,"$15,000.00 ","$15,000.00 ",25.00%,"$18,750.00 ","$3,750.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Labour,l,Carpenter Labour Lockup External,1,Days,Ryan Developments,"$10,000.00 ","$10,000.00 ",25.00%,"$12,500.00 ","$2,500.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Labour,l,Carpenter Labour Lockup Internal,1,Days,Ryan Developments,"$5,000.00 ","$5,000.00 ",25.00%,"$6,250.00 ","$1,250.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Labour,l,Carpenter Labour Fix Stage,1,item,Ryan Developments,"$3,000.00 ","$3,000.00 ",25.00%,"$3,750.00 ",$750.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Labour,l,Carpenter Labour Completion,1,item,Ryan Developments,"$5,000.00 ","$5,000.00 ",25.00%,"$6,250.00 ","$1,250.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Labour,l,Site Labour and site clean,1,item,,"$4,000.00 ","$4,000.00 ",25.00%,"$5,000.00 ","$1,000.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,frame,Sub-contract,s,Crane,2,item,Rob,"$2,500.00 ","$5,000.00 ",25.00%,"$6,250.00 ","$1,250.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,roofing,Sub-contract,s,Roof Install,1,item,DGH,"$20,874.70 ","$20,874.70 ",25.00%,"$26,093.38 ","$5,218.68 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,roofing,Sub-contract,s,Tile Roof,1,item,Gilbert Roofing,"$3,000.00 ","$3,000.00 ",25.00%,"$3,750.00 ",$750.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,roofing,Sub-contract,s,Roof Plumbing,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,bricks,Cladding Materials,y,Bricks Supply $1per brick,1966,item,,$1.80 ,"$3,538.72 ",25.00%,"$4,423.40 ",$884.68 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,bricks,Quarry Product,q,"Sand, Cement & Sundries",1,item,,"$5,000.00 ","$5,000.00 ",25.00%,"$6,250.00 ","$1,250.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,bricks,Sub-contract,s,Brick Labour $1.5 per Brick,1872,item,,$1.80 ,"$3,370.21 ",25.00%,"$4,212.77 ",$842.55 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,bricks,Cladding Materials,y,20.01 REF 390 x 190 x 190mm,1063,item,Island Block & Paving,$13.85 ,"$14,724.28 ",25.00%,"$18,405.35 ","$3,681.07 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,bricks,Sub-contract,s,Block labour $5 per block ,1255,item,,$9.00 ,"$11,296.13 ",25.00%,"$14,120.16 ","$2,824.03 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,bricks,Sub-contract,s,Breeze Blocks,192,item,,$17.01 ,"$3,265.92 ",25.00%,"$4,082.40 ",$816.48 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Cladding Materials,y,Hebel Sheets,0,item,Tubeworks,$92.07 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Cladding Materials,y,Top Hats/Battens,0,item,Tubeworks,$13.73 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Cladding Materials,y,Batten Screws,0,item,Tubeworks,$80.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Cladding Materials,y,Glue,0,item,Tubeworks,$30.76 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Sub-contract,s,Hebel External Labour Install,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Sub-contract,s,Hebel Flooring Labour ,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Cladding Materials,y,Hebel Sheet flooring Tube works ,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Sub-contract,s,Rendering,0,m2,,$70.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,hebel,Sundries,v,Sundries,0,item,,$500.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Cladding Materials,y,Jamie Hardie Linear Weatherboard,0,item,M10 DV,$143.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Sub-contract,s,External Labour Install,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Sundries,v,Sundries,0,item,,"$1,000.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Cladding Materials,y,Axon Cladding,22,item,M10 DV,$200.09 ,"$4,418.65 ",25.00%,"$5,523.32 ","$1,104.66 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Sub-contract,s,External Labour Install,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Sundries,v,Sundries,1,item,,"$1,000.00 ","$1,000.00 ",25.00%,"$1,250.00 ",$250.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Cladding Materials,y,Keksia Shadowline Cladding 142 x 80 Walnut,1,Item,Keksia,"$4,000.00 ","$4,000.00 ",25.00%,"$5,000.00 ","$1,000.00 "
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Cladding Materials,y,NRG Greenboard,0,item,Tubeworks,$105.80 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Sub-contract,s,External Labour Install,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Sundries,v,Sundries,0,item,,"$1,000.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Cladding Materials,y,Stone Cladding,0,m2,,$500.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Sub-contract,s,External Labour Install,0,m2,,$500.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,external_cladding,Sundries,v,Sundries,0,item,,"$1,000.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Cladding Materials,y,Shaft Liner (Blue Board),0,Sheet,M10 DV,$45.29 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Cladding Materials,y,Fire Check Plater (Pink Board),0,Sheet,M10 DV,$71.32 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Cladding Materials,y,H Channel,0,item,M10 DV,$42.80 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Cladding Materials,y,C Channel,0,item,M10 DV,$25.84 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Sub-contract,s,External Labour Install,0,m2,Ryan Developments,$20.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Sundries,v,Sundries,0,item,,$500.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Cladding Materials,y,Hebel Sheets,0,item,Tubeworks,$92.07 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Cladding Materials,y,Top Hats/Battens,0,item,Tubeworks,$13.73 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Cladding Materials,y,Batten Screws,0,item,Tubeworks,$80.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Cladding Materials,y,Glue,0,item,Tubeworks,$30.76 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Sub-contract,s,External Labour Install,0,m2,,$30.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,frame,frame,fireproofing,Sundries,v,Sundries,0,item,,$500.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,doors_windows_skylights,Lockup Materials,u,Doors,1,item,M10 DV,$ -,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,doors_windows_skylights,Lockup Materials,u,Windows,1,item,Stegbar,"$19,655.00 ","$19,655.00 ",25.00%,"$24,568.75 ","$4,913.75 "
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,doors_windows_skylights,Lockup Materials,u,Window Flashing,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,doors_windows_skylights,Lockup Materials,u,Skylights,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,doors_windows_skylights,Lockup Materials,u,Flyscreens,1,item,,"$3,795.00 ","$3,795.00 ",25.00%,"$4,743.75 ",$948.75 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,doors_windows_skylights,Hire Equipment,h,Crane,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,doors_windows_skylights,Lockup Materials,u,Fix Materials,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,electrical,Sub-contract,s,Temp/Perm Builders Pole,1,item,Cavolt,"$3,950.00 ","$3,950.00 ",25.00%,"$4,937.50 ",$987.50 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,electrical,Sub-contract,s,Electrician,1,item,Cavolt,"$13,684.00 ","$13,684.00 ",25.00%,"$17,105.00 ","$3,421.00 "
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,electrical,Sub-contract,s,Lighting,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,electrical,Sub-contract,s,3 Phase Power Upgrade Overhead,0,item,Cavolt,"$2,200.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,electrical,Sub-contract,s,3 Phase Power Upgrade Underground,0,item,Cavolt,"$2,350.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,plumbing,Sub-contract,s,Plumber,1,item,Moore Star Plumbing,$ -,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,plumbing,Sub-contract,s,Plumber,1,item,Water Spark,"$12,293.16 ","$12,293.16 ",25.00%,"$15,366.45 ","$3,073.29 "
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,plumbing,Sub-contract,s,Retention System,1,item,Moore Star Plumbing,$ -,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,heating,Sub-contract,s,Heating,0,item,Natgas,"$8,285.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,heating,Sub-contract,s,Cooling,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,heating,Sub-contract,s,Fire Place,0,item,Natgas,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,heating,Sub-contract,s,Hot Water System (Electric),0,item,Natgas,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,heating,Sub-contract,s,Insulation ,1,item,Superior Insulation,"$3,432.00 ","$3,432.00 ",25.00%,"$4,290.00 ",$858.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,heating,Sub-contract,s,Hydronic heating ,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,lockup,lockup,heating,Sub-contract,s,Wall Wrap ,1,item,Ryan Developments,"$1,000.00 ","$1,000.00 ",25.00%,"$1,250.00 ",$250.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,painting,Sub-contract,s,Painter,1,item,Christou Industries,"$9,755.45 ","$9,755.45 ",25.00%,"$12,194.31 ","$2,438.86 "
8/8/2024,68 LUCK ST ELTHAM,fix,fix,plaster,Sub-contract,s,Plasterer,0,item,Ronny,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,plaster,Sub-contract,s,Plasterer,1,item,Christou Industries,"$14,252.73 ","$14,252.73 ",25.00%,"$17,815.91 ","$3,563.18 "
8/8/2024,68 LUCK ST ELTHAM,fix,fix,tiling,Labour,l,Standard Tile Labour,25,m2,,$65.00 ,"$3,500.00 ",25.00%,"$4,375.00 ",$875.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,tiling,Fixing Materials,m,Standard Tile 600 x 600,0,m2,,$50.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,tiling,Labour,l,Feature Tile Labour,0,m2,,$100.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,tiling,Fixing Materials,m,Feature Tile,0,m2,,$100.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,tiling,Fixing Materials,m,"Tiler screed,mitre cutes, shower base tiled ect.",0,item,,$500.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,waterproofing,Labour,l,Waterproofing,1,item,,"$2,000.00 ","$2,000.00 ",25.00%,"$2,500.00 ",$500.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,waterproofing,Labour,l,Caulking,1,item,,$500.00 ,$500.00 ,25.00%,$625.00 ,$125.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,joinery,Joinery,j,Vanity,1,item,I L Bulding Service,"$3,000.00 ","$3,000.00 ",25.00%,"$3,750.00 ",$750.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,joinery,Joinery,j,Wardrobes x2,2,item,I L Bulding Service,"$4,000.00 ","$8,000.00 ",25.00%,"$10,000.00 ","$2,000.00 "
8/8/2024,68 LUCK ST ELTHAM,fix,fix,joinery,Joinery,j,Stone ,0,item,I L Building Service,"$15,000.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,joinery,Joinery,j,Cabinets,0,item,SEDRA,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,joinery,Joinery,j,Wardrobes and store rooms ,0,item,SEDRA,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,fix,fix,joinery,Joinery,j,Stone ,0,item,SEDRA,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,flooring,Sub-contract,s,Hybrid Flooring,52,m2,Flooring Xtra,$175.00 ,"$9,030.00 ",25.00%,"$11,287.50 ","$2,257.50 "
8/8/2024,68 LUCK ST ELTHAM,completion,completion,flooring,Completion Materials,k,Floorboards Materials Inc Glue,0,item,,"$1,000.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,flooring,Sub-contract,s,Labour to lay,1,item,,"$4,500.00 ","$4,500.00 ",25.00%,"$5,625.00 ","$1,125.00 "
8/8/2024,68 LUCK ST ELTHAM,completion,completion,flooring,Sub-contract,s,Polish floorboards ,0,m2,,$40.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,flooring,Sub-contract,s,Polish Staircase,0,item,,$500.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,flooring,Finishes,c,Carpet (Provisional Allowance),0,m2,Flooring Xtra,$43.45 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,flooring,Sub-contract,s,Decking,0,m2,,$350.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,flooring,Sub-contract,s,Paving (Exposed Agg. Footpath),0,m2,,$200.00 ,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,finishes,Finishes,c,Fixtures & Fittings,0,item,Motif,"$5,000.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,finishes,Finishes,c,Appliances,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,finishes,Finishes,c,Glazing,0,item,,,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,finishes,Finishes,c,Shower Screens ,1,item,Ryan Developments,"$1,500.00 ","$1,500.00 ",25.00%,"$1,875.00 ",$375.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,finishes,Finishes,c,Mirrors,1,item,,$500.00 ,$500.00 ,25.00%,$625.00 ,$125.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,finishes,Finishes,c,Entry Door,0,item,,"$3,000.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,cleanup,Labour,l,Builders Clean ,1,item,,"$3,000.00 ","$3,000.00 ",25.00%,"$3,750.00 ",$750.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,cleanup,Labour,l,Final clean ,1,item,,"$1,000.00 ","$1,000.00 ",25.00%,"$1,250.00 ",$250.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,cleanup,Msc. Materials,g,Miscallaneous,1,item,,$500.00 ,$500.00 ,25.00%,$625.00 ,$125.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,misc,Completion Materials,k,Garage Roller Door,0,item,Steel Line Roller Doors,"$5,000.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,misc,Completion Materials,k,Watertanks & Pumps,0,item,,"$2,500.00 ",$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,misc,Variations,var,,1,item,,$ -,$0.00 ,25.00%,$0.00 ,$0.00 
8/8/2024,68 LUCK ST ELTHAM,completion,completion,misc,Variations,var,,1,item,,$ -,$0.00 ,25.00%,$0.00 ,$0.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Pemits/Warranty,w,Building Permit ,0,Item,,"$6,000.00 ",$0.00 ,22.00%,$0.00 ,$0.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Pemits/Warranty,w,Warranty Insurance ,1,Item,,"$4,000.00 ","$4,000.00 ",22.00%,"$4,880.00 ",$880.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Pemits/Warranty,w,Broker fee ,1,Item,,$150.00 ,$150.00 ,22.00%,$183.00 ,$33.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Design,d,Soil test ,0,Item,,$300.00 ,$0.00 ,22.00%,$0.00 ,$0.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Pemits/Warranty,w,Cross over Permit ,0,Item,,$500.00 ,$0.00 ,22.00%,$0.00 ,$0.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Pemits/Warranty,w,Asset protection/Bond ,0,Item,,"$2,500.00 ",$0.00 ,22.00%,$0.00 ,$0.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Design,d,Architect Fees,0,Item,,$600.00 ,$0.00 ,22.00%,$0.00 ,$0.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Overhead Costs,o,Ryan Developments overheads,1,Item,,"$20,000.00 ","$20,000.00 ",0.00%,"$20,000.00 ",$0.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Design,d,Engineering Fees,0,Item,,"$3,000.00 ",$0.00 ,22.00%,$0.00 ,$0.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Pemits/Warranty,w,"Yarra Valley Water Pic, Sewer, Water ",1,Item,,$600.00 ,$600.00 ,22.00%,$732.00 ,$132.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Msc. Materials,g,Hoarding Site Temp Fencing ,1,Item,,"$1,000.00 ","$1,000.00 ",22.00%,"$1,220.00 ",$220.00 
25/9/2024,80 HILLMARTIN LANE,preliminaries,,,Hire Equipment,h,Temp power Pole,0,Item,,"$1,500.00 ",$0.00 ,22.00%,$0.00 ,$0.00 
